OBJECTID,codigo_ine,UGL_SG,NOMBRE,area_m2,SHAPE.STLength(),uso_suelo
679,18078,5.0,,162.520181585,51.94624029577862,Sistemas Generales. Equipamientos
680,18078,4.0,,333.58509285,85.42251980415985,Sistemas Generales. Espacios libres
681,18078,4.0,,1198.73598302,148.7164300155843,Sistemas Generales. Espacios libres
682,18078,5.0,,3721.698844845,268.1992029610417,Sistemas Generales. Equipamientos
683,18078,5.0,,4771.405209715,312.98867853864255,Sistemas Generales. Equipamientos
684,18078,4.0,,1324.2960155,194.66746105482764,Sistemas Generales. Espacios libres
685,18082,4.0,SGE-05,548.921198945,93.71745239135178,Sistemas Generales. Espacios libres
686,18082,4.0,SGE-02,4561.329959625,290.8840079498219,Sistemas Generales. Espacios libres
687,18082,5.0,SGEQ-01,4826.67458272,309.7763599697445,Sistemas Generales. Equipamientos
688,18082,5.0,SGEQ-03,541.258017055,103.05727040906925,Sistemas Generales. Equipamientos
689,18082,2.0,,7672.905609805,553.1723445403753,Residencial
690,18082,2.0,,60168.300607715,1489.967598178294,Residencial
691,18082,5.0,SGEQ-08,211.428480945,58.19863181502688,Sistemas Generales. Equipamientos
692,18082,4.0,SGE-04,4434.983403925,296.5748181366142,Sistemas Generales. Espacios libres
693,18082,2.0,,288735.13361815,6689.0463455013205,Residencial
694,18082,5.0,SGEQ-04,393.388280675,76.74940414801652,Sistemas Generales. Equipamientos
695,18082,5.0,SGEQ-07,157.921033465,57.99549532890197,Sistemas Generales. Equipamientos
696,18082,4.0,SGE-08,449.1015944,86.39041316196294,Sistemas Generales. Espacios libres
697,18082,2.0,,10635.263045965,731.9336698702665,Residencial
698,18082,4.0,SGE-03,312.656568895,87.66991403356981,Sistemas Generales. Espacios libres
699,18082,2.0,,74520.735789415,3237.029365652966,Residencial
700,18082,2.0,,15444.64919773,1013.7453123149345,Residencial
701,18082,2.0,,28268.866751165,1338.7033472696824,Residencial
702,18082,4.0,SGE-07,571.52844579,100.84108137294578,Sistemas Generales. Espacios libres
703,18082,5.0,SGEQ-02,266.62663344,81.50371890857032,Sistemas Generales. Equipamientos
704,18082,4.0,SGE-06,321.42126607,82.5545334506246,Sistemas Generales. Espacios libres
705,18085,2.0,,14758.560044315,958.2333329291939,Residencial
706,18085,2.0,,31157.200981985,1219.6404622625064,Residencial
707,18085,2.0,,36060.240364805,1996.424995614947,Residencial
708,18085,2.0,,20364.74595547,1848.2057619501093,Residencial
709,18085,2.0,,43173.656879,2045.0907745711152,Residencial
710,18085,2.0,,6272.49379671,681.3039425286048,Residencial
711,18085,2.0,,188216.7600259,2321.2171152071815,Residencial
712,18085,2.0,,49087.49037866,2238.176671557781,Residencial
713,18086,2.0,,196191.159436165,4840.023612235235,Residencial
714,18088,1.0,,23211.23316528,672.2477452836558,Industrial
715,18088,2.0,,479490.480755405,7998.005439570624,Residencial
716,18089,5.0,SG-DE,10236.971341135,404.5332052209959,Sistemas Generales. Equipamientos
717,18089,2.0,,36092.723092235,921.4979834778679,Residencial
718,18089,2.0,,198094.23029432,3449.9142114335305,Residencial
719,18089,1.0,PP-4,235230.578732695,2758.8298249496197,Industrial
720,18089,5.0,SG-D+S,31251.93324269,767.0460525718155,Sistemas Generales. Equipamientos
721,18089,1.0,,67292.01423847,1258.7216920762792,Industrial
722,18089,1.0,PP-6,656789.00633604,4282.740897944083,Industrial
723,18089,5.0,SG-DE,11642.29080874,571.6038860225989,Sistemas Generales. Equipamientos
724,18089,2.0,,148719.51777712,4226.261281797492,Residencial
725,18089,13.0,SG-TF,51841.542969575,1940.905344882145,
726,18089,5.0,SG-DE,12236.826572555,443.7436419150274,Sistemas Generales. Equipamientos
727,18089,2.0,,2848795.577879405,27873.14147519756,Residencial
728,18089,2.0,,86767.159682675,2313.6686109945867,Residencial
729,18089,5.0,SG-DD,87325.212359095,1642.060792316815,Sistemas Generales. Equipamientos
730,18089,5.0,SG-DE,12925.74657819,442.86935870467676,Sistemas Generales. Equipamientos
731,18089,4.0,SGVU,11330.53172537,489.8789176654589,Sistemas Generales. Espacios libres
732,18089,2.0,,118598.31068981,3308.7492649492306,Residencial
733,18089,2.0,,23860.18528947,1400.3069137443133,Residencial
734,18089,4.0,SGVU,85278.373230065,1636.7451463150526,Sistemas Generales. Espacios libres
735,18089,5.0,SG-DSP,17454.15648197,650.3896427731793,Sistemas Generales. Equipamientos
736,18094,5.0,E-3,1159.33873246,155.42713026545988,Sistemas Generales. Equipamientos
737,18094,5.0,E-6,278.150765205,67.53564749191166,Sistemas Generales. Equipamientos
738,18094,4.0,EL-8,618.79098165,103.59917137521322,Sistemas Generales. Espacios libres
739,18094,5.0,E-9,590.292495565,114.12983282230404,Sistemas Generales. Equipamientos
740,18094,5.0,E-5,937.575332785,140.13268404930426,Sistemas Generales. Equipamientos
741,18094,1.0,,23919.63565566,1618.9752555296716,Industrial
742,18094,4.0,EL-3,878.406780725,117.57861872812681,Sistemas Generales. Espacios libres
743,18094,4.0,EL-5,642.54774503,110.84953387174872,Sistemas Generales. Espacios libres
744,18094,4.0,EL-5,398.6029125,92.90502381123117,Sistemas Generales. Espacios libres
745,18094,4.0,EL-4,751.759339965,221.6456085424942,Sistemas Generales. Espacios libres
746,18094,5.0,E-2,6753.99876798,401.0512901250107,Sistemas Generales. Equipamientos
747,18094,2.0,,353989.19084915,8159.008215894484,Residencial
748,18094,5.0,E-8,2680.54020691,221.6874948088782,Sistemas Generales. Equipamientos
749,18094,5.0,E-4,3252.48593411,248.4095584145349,Sistemas Generales. Equipamientos
750,18094,5.0,E-1,1493.47415528,162.2745007727985,Sistemas Generales. Equipamientos
751,18094,4.0,EL-6,1514.26328403,356.7662542873863,Sistemas Generales. Espacios libres
752,18094,5.0,E-7,191.333482055,55.82161731887829,Sistemas Generales. Equipamientos
753,18094,5.0,E-4,165.836128775,60.3056740237725,Sistemas Generales. Equipamientos
754,18094,4.0,EL-1,267.62489678,61.42156935371903,Sistemas Generales. Espacios libres
755,18095,5.0,,299.27168501,72.8163475261291,Sistemas Generales. Equipamientos
756,18095,2.0,,335364.03129512,5201.999155318283,Residencial
757,18095,5.0,,229.464223535,62.00486891241633,Sistemas Generales. Equipamientos
758,18095,5.0,,269.654528975,68.61958236693621,Sistemas Generales. Equipamientos
759,18095,5.0,,15480.66860506,533.0071436784682,Sistemas Generales. Equipamientos
760,18095,2.0,,15417.653638805,536.2041691303364,Residencial
761,18095,5.0,,496.650146515,97.70089310856231,Sistemas Generales. Equipamientos
762,18095,4.0,,1950.98716268,175.0812056252595,Sistemas Generales. Espacios libres
763,18095,5.0,,102.12396033,40.63009816433296,Sistemas Generales. Equipamientos
764,18095,5.0,,7755.302462545,527.298592699678,Sistemas Generales. Equipamientos
765,18095,4.0,,1144.50737455,141.49745839770324,Sistemas Generales. Espacios libres
766,18095,4.0,,576.70840133,98.08685874533597,Sistemas Generales. Espacios libres
767,18095,2.0,,9630.314834175,438.0127321724375,Residencial
768,18095,5.0,,11450.54855754,475.36187478143796,Sistemas Generales. Equipamientos
769,18097,5.0,EC-1,119.111287835,45.3532537918777,Sistemas Generales. Equipamientos
770,18097,4.0,EL-3,576.97850797,102.38270933748794,Sistemas Generales. Espacios libres
771,18097,5.0,EC-2,1708.1412127,180.2220543259037,Sistemas Generales. Equipamientos
772,18097,5.0,EC-8,263.695823165,65.67714219056393,Sistemas Generales. Equipamientos
773,18097,2.0,PP-1,74482.908092385,1597.0450633647847,Residencial
774,18097,2.0,Las Cuevas,60063.149877015,2755.070804836073,Residencial
775,18097,5.0,EC-4,252.186671975,67.15795824577351,Sistemas Generales. Equipamientos
776,18097,5.0,EC-7,796.61295453,130.29315787645857,Sistemas Generales. Equipamientos
777,18097,2.0,Huéneja,312890.26520806,4658.014724447241,Residencial
778,18097,5.0,EC-9,101.219442445,41.09278141713453,Sistemas Generales. Equipamientos
779,18097,4.0,EL-2,1133.737568955,132.65533762797855,Sistemas Generales. Espacios libres
780,18097,5.0,EC-3,5603.56086257,298.8855374164802,Sistemas Generales. Equipamientos
781,18097,2.0,La Huertezuela,56603.07686406,1238.9396031907827,Residencial
782,18097,5.0,EC-5,347.396537765,80.38199340172022,Sistemas Generales. Equipamientos
783,18097,5.0,EC-6,705.344565785,113.03608935896014,Sistemas Generales. Equipamientos
784,18099,6.0,,12354.35244966,3553.3433411533283,Sistemas Generales. Infraestructuras
785,18099,5.0,E-5,1510.8037074,224.62214198871598,Sistemas Generales. Equipamientos
786,18099,5.0,E-10,3667.091077325,264.4035377987826,Sistemas Generales. Equipamientos
787,18099,4.0,EL-3,651.66009465,108.88195368762436,Sistemas Generales. Espacios libres
788,18099,4.0,EL4,765.65048527,136.23459224969767,Sistemas Generales. Espacios libres
789,18099,5.0,E-4,114.731270255,50.45104511759521,Sistemas Generales. Equipamientos
790,18099,4.0,EL-2,89.386892605,38.128334814974494,Sistemas Generales. Espacios libres
791,18099,5.0,E-2,183.59995402,55.00028614193126,Sistemas Generales. Equipamientos
792,18099,5.0,E-9,12455.125205895,565.0072760365363,Sistemas Generales. Equipamientos
793,18099,5.0,E-1,3648.804844705,297.96550088515806,Sistemas Generales. Equipamientos
794,18099,5.0,E-7,1947.76742239,189.2067847868009,Sistemas Generales. Equipamientos
795,18099,5.0,E-6,1406.613334365,167.5029956509022,Sistemas Generales. Equipamientos
796,18099,5.0,E-3,4014.1738254,295.9240461558193,Sistemas Generales. Equipamientos
797,18099,5.0,E-8,10450.39986043,424.5239725320168,Sistemas Generales. Equipamientos
798,18099,4.0,EL-1,77.865514245,40.74483574315271,Sistemas Generales. Espacios libres
799,18099,2.0,,583788.93253594,13656.796305991327,Residencial
800,18100,5.0,E.Q-11,2307.63530991,194.77533633918299,Sistemas Generales. Equipamientos
801,18100,4.0,E.L-17,3013.53601354,529.3388060530219,Sistemas Generales. Espacios libres
802,18100,2.0,,9111.651961735,584.9192605681746,Residencial
803,18100,4.0,E.L-48,540.59280375,195.82357749644615,Sistemas Generales. Espacios libres
804,18100,4.0,E.L-51,597.0337579,97.93407187390088,Sistemas Generales. Espacios libres
805,18100,4.0,E.L-22,1883.01625238,490.0087939556405,Sistemas Generales. Espacios libres
806,18100,2.0,,14132.1070614,522.173306544035,Residencial
807,18100,4.0,E.L-52,239.140594035,71.0780907630872,Sistemas Generales. Espacios libres
808,18100,4.0,E.L-21,7509.67528524,370.6231983113006,Sistemas Generales. Espacios libres
809,18100,4.0,E.L-12,911.327706315,125.51408476463449,Sistemas Generales. Espacios libres
810,18100,1.0,,40393.10376023,1555.659411015305,Industrial
811,18100,5.0,E.Q-28,2902.562164255,268.98144288878177,Sistemas Generales. Equipamientos
812,18100,5.0,E.Q-31,1249.82202128,162.43320507710723,Sistemas Generales. Equipamientos
813,18100,4.0,E.L-4,166.52383369,52.35258146032387,Sistemas Generales. Espacios libres
814,18100,4.0,E.L-44,2536.89672001,238.1354434754447,Sistemas Generales. Espacios libres
815,18100,5.0,E.Q-19,89.32607618,38.1975798804799,Sistemas Generales. Equipamientos
816,18100,2.0,,1038148.994018585,15280.302320543009,Residencial
817,18100,5.0,E.Q.-20,265.38811205,69.69998655705714,Sistemas Generales. Equipamientos
818,18100,4.0,E.L-1,29299.612046115,842.8188179561905,Sistemas Generales. Espacios libres
819,18100,4.0,E.L-50,1350.77498759,148.37034844535233,Sistemas Generales. Espacios libres
820,18100,4.0,E.L-2,263.917822465,102.15719321780149,Sistemas Generales. Espacios libres
821,18100,2.0,,8673.130622695,588.523483491476,Residencial
822,18100,4.0,E.L-49,1398.68944396,150.3150439062881,Sistemas Generales. Espacios libres
823,18100,4.0,E.L-16,347.177666915,66.71790279221847,Sistemas Generales. Espacios libres
824,18100,5.0,E.Q-10,5246.954515325,295.0014152732162,Sistemas Generales. Equipamientos
825,18100,1.0,,8971.767310305,470.7047557345316,Industrial
826,18100,5.0,E.Q-9,1739.05428143,171.07400990787482,Sistemas Generales. Equipamientos
827,18100,5.0,E.Q-17,1572.855005595,161.49515472826604,Sistemas Generales. Equipamientos
828,18100,5.0,E.Q-29,1067.38649306,163.6201999835081,Sistemas Generales. Equipamientos
829,18100,5.0,E.Q-7,2723.66051026,249.85491244982356,Sistemas Generales. Equipamientos
830,18100,5.0,E.Q-8,187.325742245,57.53531670421413,Sistemas Generales. Equipamientos
831,18100,4.0,E.L-7,12542.632890955,468.98481941124146,Sistemas Generales. Espacios libres
832,18100,5.0,E.Q.-21,514.813029385,109.26459250071184,Sistemas Generales. Equipamientos
833,18100,4.0,E.L-34,52.37443311,41.08790248322477,Sistemas Generales. Espacios libres
834,18100,5.0,E.Q-3,789.681784785,134.18627293694217,Sistemas Generales. Equipamientos
835,18100,1.0,SECTOR 1- LA CATALANA,195218.934893735,1858.3275891563237,Industrial
836,18100,2.0,,11955.434537775,792.72765523139,Residencial
837,18100,4.0,E.L-37,3659.209609395,1331.9822603270832,Sistemas Generales. Espacios libres
838,18100,4.0,E.L-33,509.924903725,92.25960875856082,Sistemas Generales. Espacios libres
839,18100,1.0,,9865.216658245,639.62718156276,Industrial
840,18100,1.0,,23179.78849276,1563.416606568272,Industrial
841,18100,4.0,E.L-19,506.45190175,102.93951327778339,Sistemas Generales. Espacios libres
842,18100,5.0,E.Q-6,3140.444364965,293.39052965871673,Sistemas Generales. Equipamientos
843,18100,2.0,,11883.27026671,764.5831042710722,Residencial
844,18100,4.0,E.L-42,2693.58839885,229.95432477349405,Sistemas Generales. Espacios libres
845,18100,4.0,E.L-46,2548.655833795,365.1825502179274,Sistemas Generales. Espacios libres
846,18100,4.0,E.L-36,737.235214495,207.4317602482456,Sistemas Generales. Espacios libres
847,18100,4.0,E.L-24,523.775133025,107.80038487771421,Sistemas Generales. Espacios libres
848,18100,4.0,E.L-6,873.937791185,117.96965377990112,Sistemas Generales. Espacios libres
849,18100,4.0,E.L-23,589.16058473,97.29835972923283,Sistemas Generales. Espacios libres
850,18100,4.0,E.L-20,2238.815323995,332.4785319274967,Sistemas Generales. Espacios libres
851,18100,4.0,E.L-53,2229.95780412,722.0678448079142,Sistemas Generales. Espacios libres
852,18100,4.0,E.L-5,451.77519721,157.88800338927746,Sistemas Generales. Espacios libres
853,18100,4.0,E.L-41,5271.784227335,1043.2977516484025,Sistemas Generales. Espacios libres
854,18100,4.0,E.L-9,2576.59392113,201.8253743399271,Sistemas Generales. Espacios libres
855,18100,4.0,E.L-35,1418.49110751,225.87640162047623,Sistemas Generales. Espacios libres
856,18100,5.0,E.Q-30,3842.686352115,277.389450221471,Sistemas Generales. Equipamientos
857,18100,1.0,,18125.242230775,549.4736157230515,Industrial
858,18100,4.0,E.L-45,2102.93703181,229.61895785160246,Sistemas Generales. Espacios libres
859,18100,1.0,,10593.25308032,588.3538703981004,Industrial
860,18100,4.0,E.L-27,719.154152875,215.8151904552894,Sistemas Generales. Espacios libres
861,18100,4.0,E.L-11,1887.44108161,188.84564588495738,Sistemas Generales. Espacios libres
862,18100,5.0,E.Q-1,5806.239637395,358.21317455463975,Sistemas Generales. Equipamientos
863,18100,4.0,E.L-43,294.710310485,75.63426804897419,Sistemas Generales. Espacios libres
864,18100,4.0,E.L-28,280.2420735,72.21257579083195,Sistemas Generales. Espacios libres
865,18100,4.0,E.L-18,1004.784725255,125.37821442684803,Sistemas Generales. Espacios libres
866,18100,4.0,E.L-38,1531.091733125,250.2069992639035,Sistemas Generales. Espacios libres
867,18100,5.0,E.Q-25,2743.60404068,231.35122468335828,Sistemas Generales. Equipamientos
868,18100,5.0,E.Q-18,563.765815695,101.69219183243624,Sistemas Generales. Equipamientos
869,18100,4.0,E.L-32,391.935980585,80.85111673838495,Sistemas Generales. Espacios libres
870,18100,4.0,E.L-39,5748.31087508,462.5101636499662,Sistemas Generales. Espacios libres
871,18100,5.0,E.Q-15,11997.622705675,556.2511550356373,Sistemas Generales. Equipamientos
872,18100,4.0,E.L-14,677.97929061,147.802529153337,Sistemas Generales. Espacios libres
873,18100,4.0,E.L-10,304.6219079,68.08458944659003,Sistemas Generales. Espacios libres
874,18100,1.0,,17245.585941495,963.7234897305124,Industrial
875,18100,5.0,E.Q-2,1014.507145695,160.64425550789687,Sistemas Generales. Equipamientos
876,18100,5.0,"E.Q-12, 13, 14",30447.95482403,845.647009955008,Sistemas Generales. Equipamientos
877,18100,4.0,E.L-25,495.003402085,111.53625463278436,Sistemas Generales. Espacios libres
878,18100,5.0,E.Q-32,1407.36127913,150.11612089452424,Sistemas Generales. Equipamientos
879,18100,2.0,,162109.394230105,6291.260264515876,Residencial
880,18100,4.0,E.L-26,36116.95578391,1127.6882390490825,Sistemas Generales. Espacios libres
881,18102,4.0,,161.33627259,55.46445503059358,Sistemas Generales. Espacios libres
882,18102,2.0,,155067.84794378,3642.428962673477,Residencial
883,18102,4.0,,199.17650921,64.25724177667801,Sistemas Generales. Espacios libres
884,18102,4.0,,338.719088055,81.31099021049334,Sistemas Generales. Espacios libres
885,18102,4.0,,7212.60591104,1224.081179988313,Sistemas Generales. Espacios libres
886,18102,4.0,,4774.224389525,373.4821897227506,Sistemas Generales. Espacios libres
887,18102,2.0,,27404.37330007,1072.0320408678324,Residencial
888,18102,2.0,,14653.63466984,903.1800353533713,Residencial
889,18102,5.0,SGEQ-I-6,1535.953236995,170.28451085094738,Sistemas Generales. Equipamientos
890,18102,2.0,,263718.985362005,8081.0914774386065,Residencial
891,18102,5.0,SGEQ-T-2,459.76559668,91.38229600841701,Sistemas Generales. Equipamientos
892,18102,4.0,,238.219888595,69.62026284490155,Sistemas Generales. Espacios libres
893,18102,4.0,,482.32442722,93.37399924560235,Sistemas Generales. Espacios libres
894,18102,5.0,SGEQ-B-2,1629.939433715,173.5766099124955,Sistemas Generales. Equipamientos
895,18102,4.0,,1562.824449135,160.83677838754923,Sistemas Generales. Espacios libres
896,18102,5.0,SGEQ-E-2,1031.22558651,128.3805055906266,Sistemas Generales. Equipamientos
897,18102,5.0,SGEQ-I-1,689.696633595,192.86734893374742,Sistemas Generales. Equipamientos
898,18102,4.0,,220.59142424,93.0499111114361,Sistemas Generales. Espacios libres
899,18102,5.0,SGEQ-I-2,257.04825183,70.53469228693797,Sistemas Generales. Equipamientos
900,18102,4.0,,150.31150901,53.34697204911467,Sistemas Generales. Espacios libres
901,18102,5.0,SGEQ-I-5,18008.332701225,538.3305473308006,Sistemas Generales. Equipamientos
902,18102,5.0,SGEQ-I-3,9099.62126074,419.1497319832312,Sistemas Generales. Equipamientos
903,18102,4.0,,62.986916165,36.08767554374092,Sistemas Generales. Espacios libres
904,18102,4.0,,426.852577665,99.57978327487733,Sistemas Generales. Espacios libres
905,18102,4.0,,308.23570137,70.41133082456466,Sistemas Generales. Espacios libres
906,18102,5.0,SGEQ-T-1,890.53549746,119.41513718864707,Sistemas Generales. Equipamientos
907,18102,5.0,SGEQ-A-5,8565.16310913,378.33809038619904,Sistemas Generales. Equipamientos
908,18102,2.0,,2410.912338395,329.1268088675962,Residencial
909,18102,4.0,,97.55879,39.092801494707814,Sistemas Generales. Espacios libres
910,18102,5.0,SGEQ-I-4,4497.562346325,309.34560742359963,Sistemas Generales. Equipamientos
911,18102,5.0,SGEQ-A-2,343.556381705,96.57996775747091,Sistemas Generales. Equipamientos
912,18102,5.0,SGEQ-I-3,12834.66092261,574.6814167196618,Sistemas Generales. Equipamientos
913,18102,4.0,,253.89024644,64.70255099903997,Sistemas Generales. Espacios libres
914,18102,4.0,,516.95427729,263.22431801273217,Sistemas Generales. Espacios libres
915,18102,4.0,,781.33480151,126.21596269201953,Sistemas Generales. Espacios libres
916,18102,5.0,SGEQ-I-7,6613.713218545,374.6904541372039,Sistemas Generales. Equipamientos
917,18102,2.0,,257927.007140935,6140.290561833364,Residencial
918,18102,5.0,SGEQ-A-4,4880.3299215,292.2518295137734,Sistemas Generales. Equipamientos
919,18102,4.0,,399.647885615,97.64818538702085,Sistemas Generales. Espacios libres
920,18102,4.0,,260.67233741,74.99983383059502,Sistemas Generales. Espacios libres
921,18102,5.0,SGEQ-B-3,3039.772553075,287.06699261744643,Sistemas Generales. Equipamientos
922,18102,4.0,,437.934204775,194.42230832684797,Sistemas Generales. Espacios libres
923,18102,4.0,,106.90773842,87.12818034351626,Sistemas Generales. Espacios libres
924,18102,4.0,,1039.00291864,234.6160653813594,Sistemas Generales. Espacios libres
925,18102,4.0,,173.65668486,60.75244108114088,Sistemas Generales. Espacios libres
926,18102,4.0,,429.211150085,117.95624529990064,Sistemas Generales. Espacios libres
927,18102,5.0,SGEQ-E-3,12187.04787679,519.7716754508428,Sistemas Generales. Equipamientos
928,18102,5.0,SGEQ-B-4,105.110569545,47.846075627199816,Sistemas Generales. Equipamientos
929,18102,4.0,,433.5789155,106.30013724276402,Sistemas Generales. Espacios libres
930,18102,4.0,,2450.1688086,199.044816658839,Sistemas Generales. Espacios libres
931,18102,4.0,,14362.041100565,1833.3311815537054,Sistemas Generales. Espacios libres
932,18102,5.0,SGEQ-E-1,921.91265033,126.08841387327062,Sistemas Generales. Equipamientos
933,18102,4.0,,39.217808925,39.949580745403324,Sistemas Generales. Espacios libres
934,18102,5.0,SGEQ-B-1,6791.528680505,343.86155822781996,Sistemas Generales. Equipamientos
935,18102,4.0,,518.94420135,87.64712667854852,Sistemas Generales. Espacios libres
936,18102,5.0,SGEQ-T-4,780.782196585,124.0106763279575,Sistemas Generales. Equipamientos
937,18102,4.0,,38.768963735,28.69061839513146,Sistemas Generales. Espacios libres
938,18102,5.0,SGEQ-O-1,1100.80015143,138.65415306274193,Sistemas Generales. Equipamientos
939,18102,5.0,SGEQ-A-3,1186.44858669,147.49605935283907,Sistemas Generales. Equipamientos
940,18102,4.0,,84.622018265,43.246517685749076,Sistemas Generales. Espacios libres
941,18102,5.0,SGEQ-T-3,374.96977164,84.44609613856795,Sistemas Generales. Equipamientos
942,18102,4.0,,63.16106665,44.096172808633625,Sistemas Generales. Espacios libres
943,18102,4.0,,175.52150934,55.61172364929337,Sistemas Generales. Espacios libres
944,18102,2.0,,826560.62501125,11300.99271735675,Residencial
945,18102,4.0,,645.510547565,117.05038902495168,Sistemas Generales. Espacios libres
946,18102,5.0,SGEQ-A-1,9425.6412647,425.2229396160531,Sistemas Generales. Equipamientos
947,18102,2.0,,593600.907994845,6914.741459483649,Residencial
948,18102,4.0,,7450.90807281,1392.6671847014347,Sistemas Generales. Espacios libres
949,18102,4.0,,9.12529882,14.474159335832493,Sistemas Generales. Espacios libres
950,18102,4.0,,100.571950195,38.490354064798474,Sistemas Generales. Espacios libres
951,18102,4.0,,103.717611945,48.28557304274398,Sistemas Generales. Espacios libres
952,18102,4.0,,341.090092595,74.94534195547752,Sistemas Generales. Espacios libres
953,18102,4.0,,214.646259805,55.911591489611226,Sistemas Generales. Espacios libres
954,18102,4.0,,89.969273315,71.15314355259223,Sistemas Generales. Espacios libres
955,18102,2.0,,110487.58393506,3312.9481123668807,Residencial
956,18103,2.0,,89927.43569842,2420.1534219675345,Residencial
957,18103,1.0,,6410.84568053,332.85843613632863,Industrial
958,18105,4.0,,869.227959945,212.35438189747958,Sistemas Generales. Espacios libres
959,18105,5.0,,351.740804555,77.92547570383061,Sistemas Generales. Equipamientos
960,18105,5.0,,1294.662232175,154.84483806071074,Sistemas Generales. Equipamientos
961,18105,5.0,,11361.44648253,427.79111024942546,Sistemas Generales. Equipamientos
962,18105,4.0,,263.929684505,82.20820785719756,Sistemas Generales. Espacios libres
963,18105,4.0,,4607.78252087,577.4980731230158,Sistemas Generales. Espacios libres
964,18105,5.0,,4558.38956546,319.7908068742805,Sistemas Generales. Equipamientos
965,18105,5.0,,14727.46264023,501.1149416106072,Sistemas Generales. Equipamientos
966,18105,10.0,,45518.259014945,1036.150431961874,Industrial/Terciario
967,18105,2.0,,621235.30667966,19503.651472490463,Residencial
968,18105,4.0,,321.652213145,76.47375532297028,Sistemas Generales. Espacios libres
969,18105,4.0,,5493.957893105,535.5060754555573,Sistemas Generales. Espacios libres
970,18105,4.0,,335.30757892,92.64045102458779,Sistemas Generales. Espacios libres
971,18105,5.0,,1516.396544705,172.29431043134943,Sistemas Generales. Equipamientos
972,18105,4.0,,71.80167955,62.1485480021894,Sistemas Generales. Espacios libres
973,18105,5.0,,1161.7981415,147.6807117287321,Sistemas Generales. Equipamientos
974,18105,4.0,,1142.874756105,229.32473236948837,Sistemas Generales. Espacios libres
975,18105,5.0,,282.731977,72.79582663830608,Sistemas Generales. Equipamientos
976,18105,5.0,,836.499100335,175.95036531252737,Sistemas Generales. Equipamientos
977,18105,4.0,,262.25880994,91.5360198267085,Sistemas Generales. Espacios libres
978,18105,5.0,,379.32531275,99.03772216217548,Sistemas Generales. Equipamientos
979,18105,4.0,,1318.113536965,165.801020691143,Sistemas Generales. Espacios libres
980,18105,5.0,,3147.75474645,226.0684972268423,Sistemas Generales. Equipamientos
981,18105,5.0,,1912.836125185,187.15529729043908,Sistemas Generales. Equipamientos
982,18105,4.0,,105.49199389,71.27861549058946,Sistemas Generales. Espacios libres
983,18105,5.0,,1718.45789743,228.61603533867594,Sistemas Generales. Equipamientos
984,18105,5.0,,10886.71620856,467.2005799938092,Sistemas Generales. Equipamientos
985,18105,4.0,,9620.15915592,508.68510640117825,Sistemas Generales. Espacios libres
986,18105,5.0,,141.35718439,55.80895193417482,Sistemas Generales. Equipamientos
987,18105,5.0,,195.25635,60.27640453999872,Sistemas Generales. Equipamientos
988,18105,5.0,,17485.22398205,693.2779982258734,Sistemas Generales. Equipamientos
989,18105,5.0,,275.10776338,76.33491361075384,Sistemas Generales. Equipamientos
990,18105,4.0,,563.30796069,95.00605578004819,Sistemas Generales. Espacios libres
991,18105,4.0,,1191.514029335,241.5265261242622,Sistemas Generales. Espacios libres
992,18105,5.0,,2374.43287393,242.81400262650317,Sistemas Generales. Equipamientos
993,18105,4.0,,223.907096425,79.44071237067458,Sistemas Generales. Espacios libres
994,18105,4.0,,121.55837456,45.53154815458081,Sistemas Generales. Espacios libres
995,18105,4.0,,2794.30361374,244.7583081654859,Sistemas Generales. Espacios libres
996,18105,1.0,,175004.86591158,5869.201035644939,Industrial
997,18105,4.0,,298.128707705,67.14933680021926,Sistemas Generales. Espacios libres
998,18105,4.0,,101.84772132,70.07928175689284,Sistemas Generales. Espacios libres
999,18105,4.0,,130.39664713,47.53391682785314,Sistemas Generales. Espacios libres
1000,18105,5.0,,305.73601,72.98710256353716,Sistemas Generales. Equipamientos
1001,18105,1.0,,33464.00793953,1496.5428504015817,Industrial
1002,18105,4.0,,425.68678973,206.71064123786894,Sistemas Generales. Espacios libres
1003,18105,4.0,,290.795989255,92.17912143915174,Sistemas Generales. Espacios libres
1004,18105,5.0,,6336.44679687,346.10435737981004,Sistemas Generales. Equipamientos
1005,18105,4.0,,142.064006185,49.72631644982138,Sistemas Generales. Espacios libres
1006,18105,4.0,,7010.18557394,662.3230774282184,Sistemas Generales. Espacios libres
1007,18105,5.0,,909.625855965,181.99592908021927,Sistemas Generales. Equipamientos
1008,18105,4.0,,105.571309565,43.354205493054714,Sistemas Generales. Espacios libres
1009,18105,5.0,,511.88904627,94.96740543625131,Sistemas Generales. Equipamientos
1010,18105,5.0,,396.94702047,85.69490680562232,Sistemas Generales. Equipamientos
1011,18105,4.0,,557.38944166,114.42257357876993,Sistemas Generales. Espacios libres
1012,18105,5.0,,3477.208434865,251.42544578839204,Sistemas Generales. Equipamientos
1013,18105,5.0,,790.84237808,120.36419398137147,Sistemas Generales. Equipamientos
1014,18105,4.0,,170.6327888,46.382693115693584,Sistemas Generales. Espacios libres
1015,18105,4.0,,657.26654294,167.79882846884607,Sistemas Generales. Espacios libres
1016,18105,4.0,,4213.11590148,296.484795775205,Sistemas Generales. Espacios libres
1017,18105,2.0,,68327.44421179,1760.40928911231,Residencial
