codigo_ine,municipio,poblacion_2025,superficie_residencial_m2,n_poligonos,superficie_media_poligono,precio_m2,fuente,anio,superficie_residencial_ha,cluster,suelo_por_habitante,score_poblacion,score_superficie,score_suelo_hab,coopscore_v1,oportunidad,log_poblacion,score_log_poblacion,coopscore_v2,PCA1,PCA2,objetivo_ml,densidad_residencial,municipio_merge,distancia_capital_km,distancia_costa_km,score_capital,score_costa,score_capital_norm,score_costa_norm,coopscore_v3,factor_poblacion,coopscore_v4,score_precio,coopscore_v5,score_litoral,coopscore_v6,score_n_poligonos,IVU,IVEC,perfil_municipio
18059,Chauchina,5817,940580.76074009,1,940580.76074009,,,,94.058076074009,1,161.69516258210243,0.0941014767260597,0.2500071246092873,0.102797808339304,15.907263536332408,Baja,8.668711839055147,0.589717063655365,34.90887711602226,0.0523646613352608,-0.6883081345333583,0.3321032742079187,940580.76074009,chauchina,17.26,82.3,0.054764512595837894,0.012004801920768308,0.26898755241962324,0.00747894210363944,28.408699203779562,1.0,28.408699203779562,0.35665529010238906,29.04591857229562,0.0,26.31117532391962,0.0,35.58429048064349,37.337474562148984,Equilibrado
18912,Cuevas del Campo,1841,861990.633089165,1,861990.633089165,,,,86.1990633089165,1,468.2187034704861,0.027456041837778,0.2285068422576428,0.3123068265393823,19.333159741620523,Baja,7.518607216815252,0.3872942225405362,31.297179044123503,-0.3285277455520757,-0.4802591916784239,0.3050324214270904,861990.633089165,cuevas del campo,102.58,100.9,0.009654373431164317,0.009813542688910696,0.020114166966254496,0.005277645037462737,23.13818631689878,0.75,17.353639737674083,0.35665529010238906,23.84747621174681,0.0,18.64601207949889,0.0,40.79454690906361,26.28732161963673,Equilibrado
18013,Alhama de Granada,5544,861031.63177184,5,172206.326354368,,,,86.103163177184,0,155.30873588958153,0.0895254697530967,0.2282444836164955,0.0984326819862711,14.768523896840865,Baja,8.620651899784468,0.5812583293255871,33.699707149257605,0.6383048915396368,0.5109901274423737,0.3193463792071214,172206.326354368,alhama de granada,57.12,19.6,0.017205781142463867,0.04854368932038835,0.06177540847094788,0.044185208740087786,24.715929595825063,1.0,24.715929595825063,0.35665529010238906,25.52608147271913,0.0,20.352154118491896,0.22222222222222224,29.920760195968466,32.93946965328213,Equilibrado
18165,Pulianas,5659,774214.994427165,1,774214.994427165,,,,77.4214994427165,1,136.8112730919182,0.0914530917380445,0.204493635112703,0.0857896554223111,13.497027819318792,Baja,8.641179171197228,0.5848712081188343,32.69686693925576,-0.0906381538221049,-0.598504912417904,0.307949790742251,774214.994427165,pulianas,5.29,97.9,0.1589825119236884,0.010111223458038422,0.843959982081529,0.0055766894381485375,35.18754899040259,1.0,35.18754899040259,0.35665529010238906,36.16160584866918,0.0,39.19560942356715,0.0,32.798371418304484,48.691547489291175,Equilibrado
18027,Benalúa,3381,760520.702073135,1,760520.702073135,,,,76.05207020731349,1,224.9395747036779,0.0532694145057744,0.2007472211416583,0.1460254007513899,14.008733303381266,Baja,8.126222529458525,0.4942368567250559,30.44626202774503,-0.2843228905126909,-0.4949558748522178,0.2897881384982804,760520.702073135,benalua,56.36,41.1,0.017433751743375175,0.023752969121140142,0.06303312605469381,0.01928092591967949,22.437152217421147,0.75,16.82786416306586,0.35665529010238906,23.581934175866458,0.0,18.66962682568077,0.0,34.418123079624614,30.353979826941117,Equilibrado
18047,Cenes de la Vega,8254,727539.52340425,1,727539.52340425,,,,72.753952340425,1,88.14387247446693,0.1349503008766489,0.1917244001478981,0.0525254588383857,13.293248797366964,Baja,9.018574356354229,0.6512942135787692,34.07525901928684,0.0812193470759426,-0.6853585126890004,0.3177740995213248,727539.52340425,cenes de la vega,13.07,73.2,0.0710732054015636,0.013477088948787061,0.3589628809386375,0.00895797346069172,28.558619469360362,1.0,28.558619469360362,0.35665529010238906,29.430728458070938,0.0,27.580948181314557,0.0,31.161983772546474,40.98429563023139,Equilibrado
18907,Valle del Zalabí,2128,724412.3485637349,4,181103.08714093373,,,,72.44123485637348,0,340.41933673107843,0.0322667158349955,0.1908688837612512,0.2249558851579671,15.351433380238932,Baja,7.663407664893479,0.4127796588459831,28.815494414432298,0.0893911052231151,0.4372553206594887,0.2770594053900864,181103.08714093373,valle del zalabi,70.57,75.1,0.013972334777141262,0.01314060446780552,0.0439364312804294,0.008619947594089558,21.28992163229379,0.75,15.967441224220343,0.35665529010238906,22.496728845003624,0.0,17.500064330331185,0.16666666666666666,32.958787409468236,27.528329995083645,Equilibrado
18079,Fuente Vaqueros,4743,697791.062137475,1,697791.062137475,,,,69.7791062137475,1,147.12019020397955,0.0760991635796778,0.1835859693311987,0.0928358062549495,12.411487868286772,Baja,8.464635940677562,0.5537989199023219,30.89836087905857,-0.2240691791539327,-0.5214456479003685,0.2904729612620295,697791.062137475,fuente vaqueros,20.89,57.1,0.04568296025582458,0.01721170395869191,0.21888447763680277,0.012709696189377624,24.619632329038815,0.75,18.464724246779113,0.35665529010238906,25.818358203132302,0.0,22.530276666070716,0.0,31.964372654208418,35.25786875390128,Equilibrado
18105,Iznalloz,5179,689562.75089145,2,344781.375445725,,,,68.956275089145,1,133.14592602653985,0.0834073651921755,0.181334910319658,0.0832843885746024,12.25414902578966,Baja,8.55256033525353,0.5692739518335095,31.19978964889347,-0.0279527834876428,-0.2488516274978011,0.2926009444132421,344781.375445725,iznalloz,37.36,21.6,0.026068821689259645,0.04424778761061947,0.11067295006884473,0.03986962814021461,23.396374409354344,1.0,23.396374409354344,0.35665529010238906,24.576737507251327,0.0,19.934941375001795,0.05555555555555555,30.45416606210986,33.557889160477735,Equilibrado
18045,Castilléjar,1284,684700.617528105,1,684700.617528105,,,,68.47006175281051,1,533.2559326542874,0.0181196466585091,0.1800047529160768,0.3567598104546157,18.446573830036822,Baja,7.158513997329321,0.3239164296467312,28.17581879929733,-0.5121332185733198,-0.3680606308731983,0.2745626041564405,684700.617528105,castillejar,124.49,187.6,0.00796876245119133,0.005302226935312832,0.01081462325143999,0.0007456636138987813,20.80292552265349,0.75,15.602194141990116,0.35665529010238906,21.8493499091022,0.0,16.600210153941777,0.0,39.70303195944231,24.1999969585263,Equilibrado
